GEOID20,District
132950207011028,14
132950207011029,14
132950207011030,14
132950207012000,14
132950207012001,14
132950207012002,14
132950207012003,14
132950207012004,14
132950207012005,14
132950207012006,14
132950207012007,14
132950207012008,14
132950207012009,14
132950207012010,14
132950207012011,14
132950207012012,14
132950207012013,14
132950207012014,14
132950207012015,14
132950207012016,14
132950207012017,14
132950207012018,14
132950207012019,14
132950207012020,14
132950207012021,14
132950207012022,14
132950207012023,14
132950207012024,14
132950207012025,14
132950207012026,14
132950207012027,14
132950207012028,14
132950207012029,14
132950207012030,14
132950207012031,14
132950207012032,14
132950207012033,14
132950207012034,14
132950207012035,14
132950207012036,14
132950207012037,14
132950207012038,14
132950207012039,14
132950207012040,14
132950207012041,14
132950207012042,14
132950207012043,14
132950207012044,14
132950207012045,14
132950207021000,14
132950207021001,14
132950207021002,14
132950207021003,14
132950207021004,14
132950207021005,14
132950207021006,14
132950207021007,14
132950207021008,14
132950207021009,14
132950207021010,14
132950207021011,14
132950207021012,14
132950207021013,14
132950207021014,14
132950207021015,14
132950207021016,14
132950207021017,14
132950207021018,14
132950207021019,14
132950207021020,14
132950207021021,14
132950207021022,14
132950207021023,14
132950207021024,14
132950207021025,14
132950207021026,14
132950207021027,14
132950207021028,14
132950207021029,14
132950207021030,14
132950207021031,14
132950207021032,14
132950207021033,14
132950207021034,14
132950207021035,14
132950207021036,14
132950207021037,14
132950207021038,14
132950207021039,14
132950207021040,14
132950207021041,14
132950207021042,14
132950207021043,14
132950207021044,14
132950207021045,14
132950207022000,14
132950207022001,14
132950207022002,14
132950207022003,14
132950207022004,14
132950207022005,14
132950207022006,14
132950207022007,14
132950207022008,14
132950207022009,14
132950207022010,14
132950207022011,14
132950207022012,14
132950207022013,14
132950207022014,14
132950207022015,14
132950207022016,14
132950207022017,14
132950207022018,14
132950207022019,14
132950207022020,14
132950207022021,14
132950207022022,14
132950207022023,14
132950207022024,14
132950207022025,14
132950207022026,14
132950207022027,14
132950207022028,14
132950207022029,14
132950207022030,14
132950207022031,14
132950207022032,14
132950207022033,14
132950207022034,14
132950207022035,14
132950207022036,14
132950207022037,14
132950207022038,14
132950207022039,14
132950207022040,14
132950207022041,14
132950207022042,14
132950207022043,14
132950207022044,14
132950207022045,14
132950207022046,14
132950207022047,14
132950207022048,14
132950207022049,14
132950207022050,14
132950207022051,14
132950207022052,14
132950207023000,14
132950207023001,14
132950207023002,14
132950207023003,14
132950207023004,14
132950207023005,14
132950207023006,14
132950207023007,14
132950207023008,14
132950207023009,14
132950207023010,14
132950207023011,14
132950207023012,14
132950207023013,14
132950207023014,14
132950207023015,14
132950207023016,14
132950207023017,14
132950207023018,14
132950207023019,14
132950207023020,14
132950207023021,14
132950207023022,14
132950207023023,14
132950207023024,14
132950207023025,14
132950207023026,14
132950207023027,14
132950207023028,14
132950207023029,14
132950207023030,14
132950207023031,14
132950207023032,14
132950207023033,14
132950207023034,14
132950207023035,14
132950207023036,14
132950207023037,14
132950207023038,14
132950207023039,14
132950207023040,14
132950207023041,14
132950207023042,14
132950207023043,14
132950207023044,14
132950207023045,14
132950207023046,14
132950207023047,14
132950207024000,14
132950207024001,14
132950207024002,14
132950207024003,14
132950207024004,14
132950207024005,14
132950207024006,14
132950207024007,14
132950207024008,14
132950207024009,14
132950207024010,14
132950207024011,14
132950207024012,14
132950207024013,14
132950207024014,14
132950207024015,14
132950207024016,14
132950207024017,14
132950207024018,14
132950207024019,14
132950207024020,14
132950207024021,14
132950207024022,14
132950207024023,14
132950207024024,14
132950207024025,14
132950207024026,14
132950207024027,14
132950207024028,14
132950208001024,14
132950208001039,14
132950208001040,14
132950208001041,14
132950208001042,14
132950208001043,14
132950208001044,14
132950208001045,14
132950208001054,14
132950208001055,14
132950208001056,14
132950209031001,14
132950209031002,14
132950209031003,14
132950209032000,14
132950209032001,14
132950209032002,14
132950209032003,14
132950209032004,14
132950209032005,14
132950209032006,14
132950209032007,14
132950209032008,14
132950209032009,14
132950209032010,14
132950209032011,14
132950209032012,14
132950209032013,14
132950209032014,14
132950209032015,14
132950209032016,14
132950209032017,14
132950209032018,14
132950209032019,14
132950209032020,14
132950209032021,14
132950209032022,14
132950209032023,14
132950209032024,14
132950209032025,14
132950209032026,14
132950209032027,14
132950209032028,14
132950209032029,14
132950209032030,14
132950209032031,14
132950209032032,14
132950209032033,14
132950209032034,14
132950209032035,14
132950209042006,14
132950209042007,14
132950209042008,14
132950209042009,14
132950209042010,14
132950209042015,14
132950209043000,14
132950209043001,14
132950209043002,14
132950209043003,14
132950209043005,14
132950209043006,14
132950209043007,14
132950209043009,14
132950209043010,14
132950206014016,14
132950206014017,14
132950206021000,14
132950206021001,14
132950206021002,14
132950206021003,14
132950206021004,14
132950206021005,14
132950206021006,14
132950206021007,14
132950206021008,14
132950206021009,14
132950206021010,14
132950206021011,14
132950206021012,14
132950206021013,14
132950206021014,14
132950206021015,14
132950206021016,14
132950206021017,14
132950206021018,14
132950206021019,14
132950206021020,14
132950206021021,14
132950206021022,14
132950206021023,14
132950206021024,14
132950206021025,14
132950206021026,14
132950206021027,14
132950206021028,14
132950206021029,14
132950206021030,14
132950206021031,14
132950206021032,14
132950206021033,14
132950206021034,14
132950206021035,14
132950206021036,14
132950206021037,14
132950206021038,14
132950206021039,14
132950206021040,14
132950206021041,14
132950206021042,14
132950206021043,14
132950206021044,14
132950206021045,14
132950206021046,14
132950206021047,14
132950206021048,14
132950206021049,14
132950206021053,14
132950206021075,14
132950206023000,14
132950206023001,14
132950206023002,14
132950206023003,14
132950206023004,14
132950206023005,14
132950206023006,14
132950206023007,14
132950206023008,14
132950206023009,14
132950206023010,14
132950206023011,14
132950206023012,14
132950206023013,14
132950206023014,14
132950206023015,14
132950206023016,14
132950206023017,14
132950206023018,14
132950206023019,14
132950206023020,14
132950206023021,14
132950209041000,14
132950209041001,14
132950209041002,14
132950209041003,14
132950209041010,14
132950209041011,14
130470303031003,14
130470303031008,14
130470303031009,14
130470303031010,14
130470303031011,14
130470303031012,14
130470303031014,14
130470303032006,14
130470303032007,14
130470303032008,14
130470303032009,14
130470303032010,14
130470303032011,14
130470304031006,14
130470304031007,14
130470304031008,14
130470304031010,14
130470304031011,14
130470304031012,14
130470304031013,14
130470304031014,14
130470304031015,14
130470304031016,14
130470304031017,14
130470304031018,14
130470304031019,14
130470304031020,14
130470304031022,14
130470304031023,14
130470304031024,14
130470304031025,14
130470304031026,14
130470304031027,14
130470304031033,14
130470304033000,14
130470304033001,14
130470304033002,14
130470304033003,14
130470304033004,14
130470304033005,14
130470304033006,14
130470304033007,14
130470304033009,14
130470304033010,14
130470304033011,14
130470304033012,14
130470304033013,14
130470304033014,14
130470304033015,14
130470304033016,14
130470304033017,14
130470304033018,14
130470304033019,14
130470304033020,14
130470304033021,14
130470304033022,14
130470304033023,14
130470304033024,14
130470304033025,14
130470304033026,14
130470304033027,14
130470304033028,14
130470304033029,14
130470304033030,14
130470304033031,14
130470304033032,14
130470304033033,14
130470304033034,14
130470304033035,14
130470304033036,14
130470307012016,14
130470307012019,14
130470307012020,14
130470307012021,14
130470307012032,14
130470307011016,14
130470307011021,14
130470307011022,14
130470307011025,14
130470307011026,14
130470307011027,14
130470307011028,14
130470307011029,14
130470307011030,14
130470307011031,14
130470307011033,14
130470307011034,14
130470307011035,14
130470307011036,14
130470307011037,14
130470307011038,14
130470307011039,14
130470307011040,14
130470307011041,14
130470307011042,14
130470307011043,14
130470307011044,14
130470307011045,14
130470307011046,14
130470307011047,14
130470307011048,14
130470307011049,14
130470307011050,14
130470307011051,14
130470307011052,14
130470307011053,14
130470307011054,14
130470307011055,14
130470307011056,14
130470307011057,14
130470307011058,14
130470307011059,14
130470307011060,14
130470307012000,14
130470307012001,14
130470307012002,14
130470307012003,14
130470307012004,14
130470307012005,14
130470307012006,14
130470307012007,14
130470307012008,14
130470307012009,14
130470307012010,14
130470307012011,14
130470307012012,14
130470307012013,14
130470307012014,14
130470307012015,14
130470307012017,14
130470307012018,14
130470307012022,14
130470307012023,14
130470307012024,14
130470307012025,14
130470307012026,14
130470307012027,14
130470307012028,14
130470307012029,14
130470307012030,14
130470307012031,14
130470307013025,14
130470307013026,14
130470307013027,14
130470307013028,14
130470307013029,14
130470307013030,14
130470307013031,14
130470307013032,14
130470307021000,14
130470307021001,14
130470307021002,14
130470307021003,14
130470307021004,14
130470307021005,14
130470307021006,14
130470307021007,14
130470307021008,14
130470307021009,14
130470307021010,14
130470307021011,14
130470307021012,14
130470307021013,14
130470307021014,14
130470307021015,14
130470307021016,14
130470307021017,14
130470307021018,14
130470307021019,14
130470307021020,14
130470307022000,14
130470307022001,14
130470307022002,14
130470307022003,14
130470307022004,14
130470307022005,14
130470307022006,14
130470307023000,14
130470307023001,14
130470307023002,14
130470307023003,14
130470307023004,14
130470307023005,14
130470307023006,14
130470307023007,14
130470307023008,14
130470307023009,14
130470307023010,14
130470307023011,14
130470307023012,14
130470307023013,14
130470307023014,14
130470307023015,14
130470307023016,14
130470307023017,14
130470307023018,14
130470307023019,14
130470307024000,14
130470307024001,14
130470307024002,14
130470307024003,14
130470307024004,14
130470307024005,14
130470307024006,14
130470307024007,14
130470307024008,14
130470307024009,14
130470307024010,14
130470307024011,14
130470307024012,14
130470307024013,14
130470307024014,14
130470307024015,14
130470307024016,14
130470307024017,14
130470307024018,14
130470307024019,14
130470307024020,14
130470307024021,14
130470307024022,14
130470307024023,14
130470307024024,14
130470307024025,14
130470307024026,14
130470306002000,14
130470306002001,14
130470306002002,14
130470306002003,14
130470306002004,14
130470306002005,14
130470306002006,14
130470306002007,14
130470306002008,14
130470306002009,14
130470306002010,14
130470306002011,14
130470306002012,14
130470306002013,14
130470306002014,14
130470306002015,14
130470306002016,14
130470306002017,14
130470306002018,14
130470306002019,14
130470306002020,14
130470306002021,14
130470306002022,14
130470306003000,14
130470306003001,14
130470306003002,14
130470306003003,14
130470306003004,14
130470306003005,14
130470306003006,14
130470306003007,14
130470306003008,14
130470306003009,14
130470306003010,14
130470306003011,14
130470306003012,14
130470306003013,14
130470306003014,14
130470306003015,14
130470306003016,14
130470306004000,14
130470306004001,14
130470306004002,14
130470306004003,14
130470306004004,14
130470306004005,14
130470306004006,14
130470306004007,14
130470306004008,14
130470306004009,14
130470306004010,14
130470306004011,14
130470306004012,14
130470306004013,14
130470306004014,14
130470306004015,14
130470306004016,14
130470306004017,14
130470306004018,14
130470306004019,14
130470306004020,14
130470306004021,14
130470306004022,14
130470306004023,14
130470306004024,14
130470306004025,14
130470306004026,14
130470306004027,14
130470306004028,14
130470306004029,14
130470306004030,14
130470306004031,14
130470306004032,14
130470306005000,14
130470306005001,14
130470306005002,14
130470306005003,14
130470306005004,14
130470306005005,14
130470306005006,14
130470306005007,14
130470306005008,14
130470306005009,14
130470306005010,14
130470306005011,14
130470306005012,14
130470306005013,14
130470306005014,14
130470306005015,14
130470306005016,14
130470306005017,14
130470306005018,14
130470306005019,14
130470306005020,14
130470306005021,14
130470306005022,14
130470307011000,14
130470307011001,14
130470307011002,14
130470307011003,14
130470307011004,14
130470307011005,14
130470307011006,14
130470307011007,14
130470307011008,14
130470307011009,14
130470307011010,14
130470307011011,14
130470307011012,14
130470307011013,14
130470307011014,14
130470307011015,14
130470307011017,14
130470307011018,14
130470307011019,14
130470307011020,14
130470307011023,14
130470307011024,14
130470307011032,14
130470307013000,14
130470307013001,14
130470307013002,14
130470307013003,14
130470307013004,14
130470307013005,14
130470307013006,14
130470307013007,14
130470307013008,14
130470307013009,14
130470307013010,14
130470307013011,14
130470307013012,14
130470307013013,14
130470307013014,14
130470307013015,14
130470307013016,14
130470307013017,14
130470307013018,14
130470307013019,14
130470307013020,14
130470307013022,14
130470307013023,14
130470307013024,14
130470304021000,14
130470304021001,14
130470304021002,14
130470304021003,14
130470304021004,14
130470304021005,14
130470304021006,14
130470304021007,14
130470304021008,14
130470304021009,14
130470304021010,14
130470304021011,14
130470304021012,14
130470304021013,14
130470304021014,14
130470304021015,14
130470304021016,14
130470304021017,14
130470304021018,14
130470304021019,14
130470304021020,14
130470304021021,14
130470304021022,14
130470304021023,14
130470304022009,14
130470304022010,14
130470304022011,14
130470304022012,14
130470304022013,14
130470304022014,14
130470304022015,14
130470304022016,14
130470304022017,14
130470304022018,14
130470304022019,14
130470304022020,14
130470304022021,14
130470304022022,14
130470304022023,14
130470304022024,14
130470305011000,14
130470305011001,14
130470305011002,14
130470305011003,14
130470305011004,14
130470305011005,14
130470305011006,14
130470305011007,14
130470305011008,14
130470305011009,14
130470305011010,14
130470305011011,14
130470305011012,14
130470305011013,14
130470305012000,14
130470305012001,14
130470305012002,14
130470305012003,14
130470305012004,14
130470305012005,14
130470305012006,14
130470305012007,14
130470305012008,14
130470305012009,14
130470305012010,14
130470305012011,14
130470305012012,14
130470305012013,14
130470305012014,14
130470305021002,14
130470305021003,14
130470305021004,14
130470305021005,14
130470305021006,14
130470305021007,14
130470305021008,14
130470305021009,14
130470305021010,14
130470305021011,14
130470305021012,14
130470305021013,14
130470305021014,14
130470305021015,14
130470305021016,14
130470305021017,14
130470305021018,14
130470305022000,14
130470305022001,14
130470305022002,14
130470305022003,14
130470305022004,14
130470305022005,14
130470305022006,14
130470305022007,14
130470305022008,14
130470305022009,14
130470305022010,14
130470305022011,14
130470305022012,14
130470305022013,14
130470305022014,14
130470305022015,14
130470305022016,14
130470305022017,14
130470305022018,14
130470305022019,14
130470305022020,14
130470305022021,14
130470305022022,14
130470305022023,14
130470305022024,14
130470305022025,14
130470305022026,14
130470305022027,14
130470305022028,14
130470305022029,14
130470305023000,14
130470305023001,14
130470305023002,14
130470305023003,14
130470305023004,14
130470305023005,14
130470305023006,14
130470305023007,14
130470305023008,14
130470305023009,14
130470305023010,14
130470305023011,14
130470305023012,14
130470305023013,14
130470305023014,14
130470305023015,14
130470305023016,14
130470305023017,14
130470305023018,14
130470305023019,14
130470305023020,14
130470305023021,14
130470305023022,14
130470305023023,14
130470305023024,14
130470305023025,14
130470305023026,14
130470306001000,14
130470306001001,14
130470306001002,14
130470306001003,14
130470306001004,14
130470306001005,14
130470306001006,14
130470306001007,14
130470306001008,14
130470306001009,14
130470306001010,14
130470307013021,14
130470302013000,14
130470302013001,14
130470302013002,14
130470302013003,14
130470302022000,14
130470302022001,14
130470302022002,14
130470302022003,14
130470302022004,14
130470302022005,14
130470302022006,14
130470302022007,14
130470302022008,14
130470302022009,14
130470302023008,14
130470302023016,14
130470302023017,14
130470304022000,14
130470304022001,14
130470304022002,14
130470304022003,14
130470304022004,14
130470304022005,14
130470304022006,14
130470304022007,14
130470304022008,14
130470304022025,14
130470304023000,14
130470304023001,14
130470304023002,14
130470304023003,14
130470304023004,14
130470304023005,14
130470304023006,14
130470304023007,14
130470304023008,14
130470304023009,14
130470304023010,14
130470304023011,14
130470304023012,14
130470304023013,14
130470304023014,14
130470304023015,14
130470304023016,14
130470304023017,14
130470304023018,14
130470304023019,14
130470304023020,14
130470304023021,14
130470304023022,14
130470304023023,14
130470304023024,14
130470304023025,14
130470304023026,14
130470304023027,14
130470304023028,14
130470304023029,14
130470304023030,14
130470304023031,14
130470304023032,14
130470304023033,14
130470304023034,14
130470304023035,14
130470304023036,14
130470304024000,14
130470304024001,14
130470304024002,14
130470304024003,14
130470304024004,14
130470304024005,14
130470304024006,14
130470304024007,14
130470304024008,14
130470304024009,14
130470304024010,14
130470304024011,14
130470304024012,14
130470304024013,14
130470304024014,14
130470304024015,14
130470304024016,14
130470304024017,14
130470304024018,14
130470304024019,14
130470304024020,14
130470304024021,14
130470304024022,14
130470304024023,14
130470304024024,14
130470304024025,14
130470304024026,14
130470304024027,14
130470305021000,14
130470305021001,14
130470301001001,14
130470301001002,14
130470301001005,14
130470301001006,14
130470303031000,14
130470303031001,14
130470303031002,14
130470303031004,14
130470303031005,14
130470303031006,14
130470303031007,14
130470303031013,14
130470303032000,14
130470303032001,14
130470303032002,14
130470303032003,14
130470303032004,14
130470303032005,14
130470303041000,14
130470303041001,14
130470303041002,14
130470303041003,14
130470303041004,14
130470303051010,14
130470303051013,14
130470303051014,14
130470303051017,14
130470303051018,14
130470303051019,14
130470303051020,14
130470303051021,14
130470303051022,14
130470303051023,14
130470303051024,14
130470303051025,14
130470303051026,14
130470303051027,14
130470303051028,14
130470303051029,14
130470303051030,14
130470303051031,14
130470303051032,14
130470303051033,14
130470303061000,14
130470303061001,14
130470303061002,14
130470303061003,14
130470303061004,14
130470303061005,14
130470303061006,14
130470303061007,14
130470303061008,14
130470303061009,14
130470303061010,14
130470303061011,14
130470303061012,14
130470303061013,14
130470304031021,14
130470301001003,14
130470301001004,14
130470301001007,14
130470301005001,14
130470301005002,14
130470301005004,14
130470301005005,14
130470301005022,14
130470301005023,14
130470301005030,14
130470301005031,14
130470302011000,14
130470302011001,14
130470302011002,14
130470302011003,14
130470302011004,14
130470302011005,14
130470302011006,14
130470302011007,14
130470302011008,14
130470302011009,14
130470302011010,14
130470302011011,14
130470302011012,14
130470302011013,14
130470302011014,14
130470302011015,14
130470302011016,14
130470302011017,14
130470302011018,14
130470302011019,14
130470302011020,14
130470302011021,14
130470302011022,14
130470302011023,14
130470302011024,14
130470302011025,14
130470302011026,14
130470302011027,14
130470302011028,14
130470302011029,14
130470302011030,14
130470302011031,14
130470302011032,14
130470302011033,14
130470302011034,14
130470302011035,14
130470302011036,14
130470302011037,14
130470302011038,14
130470302011039,14
130470302011040,14
130470302011041,14
130470302011042,14
130470302011043,14
130470302011044,14
130470302011045,14
130470302011046,14
130470302011047,14
130470302011048,14
130470302011049,14
130470302011050,14
130470302011051,14
130470302011052,14
130470302011053,14
130470302011054,14
130470302011055,14
130470302011056,14
130470302011057,14
130470302011058,14
130470302011059,14
130470302012000,14
130470302012001,14
130470302012002,14
130470302012003,14
130470302012004,14
130470302012005,14
130470302012006,14
130470302012007,14
130470302012008,14
130470302012009,14
130470302012010,14
130470302012011,14
130470302012012,14
130470302012013,14
130470302012014,14
130470302012015,14
130470302012016,14
130470302012017,14
130470302012018,14
130470302012019,14
130470302012020,14
130470302012021,14
130470302012022,14
130470302012023,14
130470302012024,14
130470302012025,14
130470302012026,14
130470302013004,14
130470302013005,14
130470302013006,14
130470302013007,14
130470302013008,14
130470302013009,14
130470302013010,14
130470302013011,14
130470302013012,14
130470302013013,14
130470302013014,14
130470302013015,14
130470302013016,14
130470302013017,14
130470302013018,14
130470302013019,14
130470302013020,14
130470302013021,14
130470302013022,14
130470302013023,14
130470302013024,14
130470302013025,14
130470302013026,14
130470302013027,14
130470302013028,14
130470302013029,14
130470302013030,14
130470302021000,14
130470302021001,14
130470302021002,14
130470302021003,14
130470302021004,14
130470302021005,14
130470302021006,14
130470302021007,14
130470302021008,14
130470302021009,14
130470302021010,14
130470302021011,14
130470302021012,14
130470302021013,14
130470302021014,14
130470302021015,14
130470302021016,14
130470302021017,14
130470302021018,14
130470302021019,14
130470302021020,14
130470302021021,14
130470302021022,14
130470302021023,14
130470302021024,14
130470302021025,14
130470302021026,14
130470302021027,14
130470302021028,14
130470302023000,14
130470302023001,14
130470302023002,14
130470302023003,14
130470302023004,14
130470302023005,14
130470302023006,14
130470302023007,14
130470302023009,14
130470302023010,14
130470302023011,14
130470302023012,14
130470302023013,14
130470302023014,14
130470302023015,14
130470302023018,14
130470302023019,14
130470302023020,14
130470302023021,14
130470302023022,14
130470302024000,14
130470302024001,14
130470302024002,14
130470302024003,14
130470302024004,14
130470302024005,14
130470302024006,14
130470302024007,14
130470302024008,14
130470302025000,14
130470302025001,14
130470302025002,14
130470302025003,14
130470302025004,14
130470302025005,14
130470302025006,14
130470302025007,14
130470302025008,14
130470303051000,14
130470303051001,14
130470303051002,14
130470303051003,14
130470303051004,14
130470303051005,14
130470303051006,14
130470303051007,14
130470303051008,14
130470303051009,14
130470303051011,14
130470303051012,14
130470303051015,14
130470303051016,14
130470303062000,14
130470303062001,14
130470303062002,14
130470303062014,14
130470303062015,14
130470303062016,14
130470303062017,14
130470303062018,14
130470303062019,14
130470303062020,14
130470303062021,14
130470301003000,14
130470301003001,14
130470301003002,14
130470301003003,14
130470301003004,14
130470301003005,14
130470301003006,14
130470301003007,14
130470301003008,14
130470301003009,14
130470301003010,14
130470301003011,14
130470301003012,14
130470301003013,14
130470301003014,14
130470301003015,14
130470301003016,14
130470301003017,14
130470301003018,14
130470301003019,14
130470301003020,14
130470301003021,14
130470301003022,14
130470301003023,14
130470301003024,14
130470301003025,14
130470301003026,14
130470301003027,14
130470301003028,14
130470301003029,14
130470301003030,14
130470301003031,14
130470301003032,14
130470301003033,14
130470301003034,14
130470301003035,14
130470301003036,14
130470301003037,14
130470301003038,14
130470301003039,14
130470301003040,14
130470301003041,14
130470301003042,14
130470301003043,14
130470301003044,14
130470301003045,14
130470301003046,14
130470301003047,14
130470301003048,14
130470301004000,14
130470301004001,14
130470301004002,14
130470301004003,14
130470301004004,14
130470301004005,14
130470301004006,14
130470301004007,14
130470301004008,14
130470301004009,14
130470301004010,14
130470301004011,14
130470301004012,14
130470301004013,14
130470301004014,14
130470301004015,14
130470301004016,14
130470301004017,14
130470301004018,14
130470301004019,14
130470301004020,14
130470301004021,14
130470301004022,14
130470301004023,14
130470301004024,14
130470301004025,14
130470301005000,14
130470301005003,14
130470301005006,14
130470301005007,14
130470301005008,14
130470301005009,14
130470301005010,14
130470301005011,14
130470301005012,14
130470301005013,14
130470301005014,14
130470301005015,14
130470301005016,14
130470301005018,14
130470301005019,14
130470301005021,14
130470301005032,14
130470301005033,14
130470301005034,14
132950205052000,14
132950205052001,14
132950205052002,14
132950205052003,14
132950205052010,14
132950205052011,14
132950205052012,14
132950205052013,14
132950205052014,14
132950205052015,14
132950205052016,14
132950205052017,14
132950205052018,14
132950205052019,14
132950205052020,14
132950205052021,14
132950205052022,14
132950205052023,14
132950205052024,14
132950205052025,14
132950205053000,14
132950205053001,14
132950205053002,14
132950205053003,14
132950205053005,14
132950205053015,14
132950205053016,14
132950205053017,14
132950205053018,14
132950205053019,14
132950205053022,14
132950205061000,14
132950205061001,14
132950205061002,14
132950205061003,14
132950205061004,14
132950205061005,14
132950205061006,14
132950205061007,14
132950205061008,14
132950205063008,14
132950205063010,14
132950205063016,14
132950205063017,14
132950205063018,14
132950205065014,14
132950205065015,14
132950205065016,14
132950205065017,14
132950205065018,14
132950205065019,14
132950205065020,14
132950205065024,14
132950205065025,14
132950208001000,14
132950208001001,14
132950208001002,14
132950208001003,14
132950208001004,14
132950208001005,14
132950208001006,14
132950208001007,14
132950208001008,14
132950208001009,14
132950208001010,14
132950208001011,14
132950208001012,14
132950208001013,14
132950208001014,14
132950208001015,14
132950208001016,14
132950208001020,14
132950208002000,14
132950208002001,14
132950208002002,14
132950208002003,14
132950201021016,14
132950201021018,14
132950201021019,14
132950201021020,14
132950201021021,14
132950201021022,14
132950201021023,14
132950201021024,14
132950201021025,14
132950201021026,14
132950201021027,14
132950201021028,14
132950201021029,14
132950201021030,14
132950201021031,14
132950201021032,14
132950201021033,14
132950201021034,14
132950201021035,14
132950201021037,14
132950201021038,14
132950201021039,14
132950201021040,14
132950201021041,14
132950201021042,14
132950201021043,14
132950201021044,14
132950201021045,14
132950201021046,14
132950201021047,14
132950201021048,14
132950201021049,14
132950201021050,14
132950201021051,14
132950201021052,14
132950201021053,14
132950205031000,14
132950205031001,14
132950205031002,14
132950205031003,14
132950205031004,14
132950205031005,14
132950205031006,14
132950205031007,14
132950205031008,14
132950205031009,14
132950205031010,14
132950205031011,14
132950205031012,14
132950205031013,14
132950205031014,14
132950205031015,14
132950205031016,14
132950205031017,14
132950205031018,14
132950205031019,14
132950205031020,14
132950205031021,14
132950205031022,14
132950205031023,14
132950205031024,14
132950205031025,14
132950205031026,14
132950205031027,14
132950205031028,14
132950205031029,14
132950205031030,14
132950205031031,14
132950205031032,14
132950205031033,14
132950205031034,14
132950205031035,14
132950205031036,14
132950205031037,14
132950205031038,14
132950205031039,14
132950205031040,14
132950205031041,14
132950205031042,14
132950205031043,14
132950205031044,14
132950205031045,14
132950205031046,14
132950205031047,14
132950205031048,14
132950205031049,14
132950205031050,14
132950205031051,14
132950205031052,14
132950205031053,14
132950205031054,14
132950205031055,14
132950205031056,14
132950205031057,14
132950205031058,14
132950205031059,14
132950205031060,14
132950205031061,14
132950205031062,14
132950205031063,14
132950205031064,14
132950205031065,14
132950205031066,14
132950205031067,14
132950205031068,14
132950205031069,14
132950205031070,14
132950205031071,14
132950205032000,14
132950205032001,14
132950205032002,14
132950205032003,14
132950205032004,14
132950205032005,14
132950205032006,14
132950205032007,14
132950205032008,14
132950205032009,14
132950205032010,14
132950205032011,14
132950205032012,14
132950205032013,14
132950205032014,14
132950205032015,14
132950205032016,14
132950205032017,14
132950205032018,14
132950205032019,14
132950205032020,14
132950205033000,14
132950205033001,14
132950205033002,14
132950205033003,14
132950205033004,14
132950205033005,14
132950205033006,14
132950205033007,14
132950205033008,14
132950205033009,14
132950205033010,14
132950205033011,14
132950205033012,14
132950205033013,14
132950205033014,14
132950205033015,14
132950205033016,14
132950205033017,14
132950205033018,14
132950205033019,14
132950205033020,14
132950205033021,14
132950205033022,14
132950205033023,14
132950205033024,14
132950205033025,14
132950205033026,14
132950205033027,14
132950205033028,14
132950205033029,14
132950205033030,14
132950205033031,14
132950205033032,14
132950205033033,14
132950205033034,14
132950205033035,14
132950205033036,14
132950205033037,14
132950205033038,14
132950205033039,14
132950205033040,14
132950205033041,14
132950205033042,14
132950205041011,14
132950205041013,14
132950205042000,14
132950205042001,14
132950205042002,14
132950205042018,14
132950205042019,14
132950205042020,14
132950205042021,14
132950205042022,14
132950205042023,14
132950205042024,14
132950205042025,14
132950205042026,14
132950205042027,14
132950205042028,14
132950205042029,14
132950205042030,14
132950205042031,14
132950205042032,14
132950205063006,14
132950205063007,14
132950205063009,14
132950205065000,14
132950205065001,14
132950205065003,14
132950205065005,14
132950205065006,14
132950205065007,14
132950205065008,14
132950205065009,14
132950205065010,14
132950205065011,14
132950205065012,14
132950205065013,14
132950205065021,14
132950206011004,14
132950206011005,14
132950205065002,14
132950205065004,14
132950205065022,14
132950205065023,14
132950205065026,14
132950206011000,14
132950206011001,14
132950206011002,14
132950206011003,14
132950206011006,14
132950206011007,14
132950206011008,14
132950206011009,14
132950206011010,14
132950206011011,14
132950206011012,14
132950206011013,14
132950206011014,14
132950206011015,14
132950206011016,14
132950206011017,14
132950206011018,14
132950206011019,14
132950206011020,14
132950206011021,14
132950206011022,14
132950206011023,14
132950206011024,14
132950206011025,14
132950206011026,14
132950206011027,14
132950206011028,14
132950206011029,14
132950206011030,14
132950206011031,14
132950206011032,14
132950206011033,14
132950206011034,14
132950206011035,14
132950206011036,14
132950206011037,14
132950206011038,14
132950206011039,14
132950206011040,14
132950206011041,14
132950206011042,14
132950206011043,14
132950206011044,14
132950206011045,14
132950206011046,14
132950206011047,14
132950206011048,14
132950206011049,14
132950206011050,14
132950206011051,14
132950206011052,14
132950206011053,14
132950206012000,14
132950206012001,14
132950206012002,14
132950206012003,14
132950206012004,14
132950206012005,14
132950206012006,14
132950206012007,14
132950206012008,14
132950206012009,14
132950206012010,14
132950206012011,14
132950206012012,14
132950206012013,14
132950206012014,14
132950206012015,14
132950206012016,14
132950206012017,14
132950206012018,14
132950206012019,14
132950206012020,14
132950206012021,14
132950206012022,14
132950206012023,14
132950206012024,14
132950206012025,14
132950206012026,14
132950206012027,14
132950206012028,14
132950206012029,14
132950206012030,14
132950206012031,14
132950206012032,14
132950206012033,14
132950206012034,14
132950206012035,14
132950206012036,14
132950206012037,14
132950206012038,14
132950206012039,14
132950206012040,14
132950206012041,14
132950206012042,14
132950206012043,14
132950206013000,14
132950206013001,14
132950206013002,14
132950206013003,14
132950206013004,14
